entry_id,n_seqs_min,n_seqs_mean,n_seqs_a,n_seqs_b,pak_mint,pak_mint_5,pak_boltz_msa,pak_boltz_msa_5,pak_boltz_nomsa,pak_boltz_nomsa_5,L_total,L_min,is_homo,log_depth_min,log_depth_norm,boltz_msa_gain,mint_auc,mint_pak,mint_pak2,mint_pak5,n_true_inter,boltz_msa_pak,boltz_nomsa_pak,msa_gain,L_a,L_max,L_asym,interface_density,log_density
9l56,9655,9736.0,9817,9655,0.0129870129749178,0.0,0.701298713684082,1.0,0.0,0.0,619,307,False,3.9847522781154137,2.74118309037682,0.701298713684082,0.0569431987323543,0.0649350649350649,0.0789473684210526,0.0666666666666666,77,0.701298713684082,0.0,0.701298713684082,312,312,0.016025641025641024,0.0008038920905370417,-3.0948022443231475
9l5y,764,807.5,764,851,0.0,0.0,0.1071428582072258,0.0,0.0,0.0,921,460,False,2.8830933585756897,1.551714442734903,0.1071428582072258,0.0,0.0,0.0,0.0,28,0.1071428582072258,0.0,0.1071428582072258,461,461,0.0021691973969631237,0.00013203810242384231,-3.879300725729003
9l75,5230,5268.0,5230,5306,0.0,0.0,0.0,0.0,0.0,0.0,542,261,False,3.718501688867274,2.5101814351981337,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,281,281,0.0711743772241993,0.0005044927121255505,-3.2971451031763657
9l9w,2285,2511.0,2737,2285,0.006172839552164,0.0,0.8580247163772583,1.0,0.0,0.0,893,419,False,3.358886204405869,2.047779192922721,0.8580247163772583,0.0,0.0,0.0,0.0,162,0.8580247163772583,0.0,0.8580247163772583,474,474,0.1160337552742616,0.0008156853267272892,-3.0884773500977496
9l9x,2285,2511.0,2737,2285,0.0061349691823124,0.0,0.8711656332015991,1.0,0.0,0.0,893,419,False,3.358886204405869,2.047779192922721,0.8711656332015991,0.0,0.0,0.0,0.0,163,0.8711656332015991,0.0,0.8711656332015991,474,474,0.1160337552742616,0.000820720421336717,-3.0858047602364227
9lc9,15465,15506.0,15465,15547,0.0,0.0,0.0,0.0,0.0,0.0,931,465,False,4.189349924339198,2.855623447894221,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,466,466,0.002145922746781116,0.00035534634731644284,-3.4493481444074723
9leq,171,390.0,171,609,0.0063291140832006,0.0,0.8607594966888428,1.0,0.0949367061257362,0.2258064448833465,782,149,False,2.2329961103921536,1.1464029761860168,0.7658227905631065,0.0010864078236909,0.0063291139240506,0.0,0.0,158,0.8607594966888428,0.0949367061257362,0.7658227905631065,633,633,0.764612954186414,0.0016752017133708664,-2.7759328914752066
9lg0,17824,17927.5,17824,18031,0.1076923087239265,0.0,0.8615384697914124,1.0,0.0153846153989434,0.0,335,167,False,4.251005173493635,3.139646937919843,0.8461538543924689,0.2303930541770906,0.1692307692307692,0.1875,0.3076923076923077,65,0.8615384697914124,0.0153846153989434,0.8461538543924689,168,168,0.005952380952380952,0.00231679498146564,-2.6351123962305905
9lgw,33,50.5,68,33,0.0,0.0,0.0,0.0,0.0,0.0,603,190,False,1.5185139398778875,0.379137139401473,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,413,413,0.5399515738498789,0.0008283420415445393,-3.0817902959663743
9lik,85,86.5,85,88,0.0,0.0,0.0,0.0,0.0,0.0,819,392,False,1.9294189257142929,0.632775892204064,0.0,0.0028450460595888,0.005,0.0,0.0,200,0.0,0.0,0.0,427,427,0.08196721311475409,0.0011948573340343164,-2.9226839463815
9lim,83,86.0,89,83,0.0,0.0,0.0,0.0,0.0,0.0,757,373,False,1.919078092376074,0.6332236764717301,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,384,384,0.028645833333333332,0.00014661528150134047,-3.833820761442299
9lj9,16784,16784.0,16784,16784,0.221374049782753,0.2692307829856872,0.8931297659873962,1.0,0.8015267252922058,1.0,724,362,True,4.224895470849483,2.9455411855829,0.0916030406951904,0.3177607929658116,0.2900763358778626,0.2769230769230769,0.2692307692307692,131,0.8931297659873962,0.8015267252922058,0.09160304069519043,362,362,0.0,0.0009996642349134643,-3.000145845410567
9ll4,1885,1885.0,1885,1885,0.0217391308397054,0.0,0.0,0.0,0.0,0.0,212,106,True,3.275311354541812,2.2626584219094266,0.0,0.035344852153643,0.0434782608695652,0.0434782608695652,0.0,46,0.0,0.0,0.0,106,106,0.0,0.004093983624065504,-2.3878538988479665
9llq,4989,5032.5,5076,4989,0.442307710647583,0.774193525314331,0.9230769276618958,1.0,0.0,0.0,353,176,False,3.6980135039391815,2.5752571700321067,0.9230769276618958,0.4717266665979841,0.358974358974359,0.4102564102564102,0.5483870967741935,156,0.9230769276618958,0.0,0.9230769276618958,177,177,0.005649717514124294,0.005007704160246533,-2.3003613358214947
9lmm,2626,2686.5,2747,2626,0.6363636255264282,1.0,0.9090909361839294,1.0,0.0454545468091964,0.0769230797886848,189,93,False,3.4192947217534604,2.435053247476493,0.863636389374733,0.9107408771045256,0.696969696969697,0.9696969696969696,1.0,66,0.9090909361839294,0.0454545468091964,0.8636363893747331,96,96,0.03125,0.00739247311827957,-2.131210246051635
9lmn,3432,3433.0,3434,3432,0.1293532252311706,0.3000000119209289,0.89552241563797,1.0,0.0547263696789741,0.025000000372529,723,361,False,3.535547279176668,2.256793678223839,0.8407960459589958,0.28388273924942,0.1691542288557214,0.24,0.35,201,0.89552241563797,0.0547263696789741,0.8407960459589958,362,362,0.0027624309392265192,0.0015380848165776465,-2.813019715018335
9lnb,3154,3154.0,3154,3154,0.0,0.0,0.0,0.0,0.0666666701436042,0.0,808,404,True,3.498861688992884,2.195671006437581,-0.0666666701436042,0.0,0.0,0.0,0.0,30,0.0,0.0666666701436042,-0.0666666701436042,404,404,0.0,0.00018380550926379766,-3.7356414755015477
9lnh,17737,17771.0,17805,17737,0.0645161271095275,0.0,0.8548387289047241,1.0,0.0483870953321456,0.0833333358168602,340,169,False,4.248880166024286,3.134936813717449,0.8064516335725784,0.244933931718693,0.1774193548387097,0.1935483870967742,0.3333333333333333,62,0.8548387289047241,0.0483870953321456,0.8064516335725785,171,171,0.011695906432748537,0.0021454029551195544,-2.6684911255075736
9lpe,9277,9310.0,9343,9277,0.4166666865348816,0.25,0.8333333134651184,1.0,0.8333333134651184,0.75,150,72,False,3.9674075565974727,3.038741308381838,0.0,0.1361909592572366,0.0833333333333333,0.1666666666666666,0.25,24,0.8333333134651184,0.8333333134651184,0.0,78,78,0.07692307692307693,0.004273504273504274,-2.369215857410143
9lri,7749,7868.0,7749,7987,0.0121951214969158,0.0,0.0,0.0,0.0,0.0,305,147,False,3.88924566089298,2.8055869935188915,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,158,158,0.06962025316455696,0.0035305261345044345,-2.452160569318882
9lsd,5640,5641.0,5640,5642,0.25,0.3461538553237915,0.9090909361839294,1.0,0.0303030312061309,0.0,214,107,False,3.751279103983342,2.7365872151407373,0.8787879049777985,0.3608774988884942,0.3106060606060606,0.3636363636363636,0.5384615384615384,132,0.9090909361839294,0.0303030312061309,0.8787879049777986,107,107,0.0,0.011529391213206393,-1.9381936241645694
9lw1,1566,1566.0,1566,1566,0.0169491525739431,0.0,0.1694915294647216,0.1739130467176437,0.0,0.0,516,258,True,3.1947917577219247,1.9889819047403092,0.1694915294647216,0.0,0.0,0.0,0.0,118,0.1694915294647216,0.0,0.1694915294647216,258,258,0.0,0.001772730004206478,-2.751357404620335
9lyd,11397,11397.0,11397,11397,0.0,0.0,0.0,0.0,0.0,0.0,746,373,True,4.056790548274383,2.7709361323700388,0.0,0.0189061710023964,0.0169491525423728,0.0344827586206896,0.0,59,0.0,0.0,0.0,373,373,0.0,0.0004240668731896298,-3.372565651975231
9m06,681,681.0,681,681,0.0660377368330955,0.2380952388048172,0.9528301954269408,1.0,0.0377358496189117,0.0,286,143,True,2.833147111912785,1.7554790931802542,0.9150943458080292,0.2261129753200363,0.1698113207547169,0.2075471698113207,0.238095238095238,106,0.9528301954269408,0.0377358496189117,0.9150943458080291,143,143,0.0,0.0051836275612499386,-2.2853662096653533
9m1q,9181,9181.0,9181,9181,0.0983606502413749,0.1666666716337204,0.0819672122597694,0.4166666567325592,0.6721311211585999,0.9166666865348816,312,156,True,3.962889987391791,2.8663276882145605,-0.5901639088988304,0.0025937689324137,0.0163934426229508,0.0,0.0,61,0.0819672122597694,0.6721311211585999,-0.5901639088988304,156,156,0.0,0.0025065746219592373,-2.600919361698156
9m3b,1298,1458.5,1619,1298,0.0,0.0,0.8571428656578064,1.0,0.0714285746216774,0.0909090936183929,460,128,False,3.1132746924643504,2.059669707640416,0.785714291036129,0.0,0.0,0.0,0.0,56,0.8571428656578064,0.0714285746216774,0.785714291036129,332,332,0.6144578313253012,0.0013177710843373493,-2.8801600263457043
9m3l,200,200.0,200,200,0.0,0.0,0.1204819306731224,0.375,0.0120481923222541,0.0,315,157,False,2.3010299956639813,1.2030801694593642,0.1084337383508682,0.0,0.0,0.0,0.0,83,0.1204819306731224,0.0120481923222541,0.10843373835086831,158,158,0.006329113924050633,0.0033459646859630736,-2.4754786469875825
9m71,97,97.0,97,97,0.0833333358168602,0.5,0.0,0.0,0.0,0.0,226,113,True,1.9867717342662448,0.960232512524535,0.0,0.1336008898508898,0.0833333333333333,0.1666666666666666,0.0,12,0.0,0.0,0.0,113,113,0.0,0.0009397760200485551,-3.026975640919215
9m7t,117,117.0,117,117,0.0205479450523853,0.0,0.8287671208381653,1.0,0.0,0.0,230,115,True,2.0681858617461617,1.0378369415693558,0.8287671208381653,0.0252698434243099,0.0205479452054794,0.0410958904109589,0.0344827586206896,146,0.8287671208381653,0.0,0.8287671208381653,115,115,0.0,0.011039697542533082,-1.9570428249227863
9m8p,6432,6432.0,6432,6432,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,508,254,True,3.808346035740395,2.6059291774304256,0.0416666679084301,0.1125083221187561,0.0833333333333333,0.125,0.2222222222222222,48,0.0416666679084301,0.0,0.0416666679084301,254,254,0.0,0.000744001488002976,-3.128426195864289
9m9z,1880,1911.5,1880,1943,0.0252100862562656,0.0434782616794109,0.8907563090324402,1.0,0.4285714328289032,1.0,568,280,False,3.27415784926368,2.0505788335925703,0.462184876203537,0.2534271522560013,0.1092436974789916,0.2033898305084746,0.3478260869565217,119,0.8907563090324402,0.4285714328289032,0.462184876203537,288,288,0.027777777777777776,0.0014756944444444444,-2.8310035577089194
9ma1,1943,1979.0,2015,1943,0.0180722884833812,0.0,0.0,0.0,0.0301204826682806,0.0909090936183929,560,272,False,3.2884728005997825,2.071188348582683,-0.0301204826682806,0.0019478565660461,0.0060240963855421,0.0,0.0,166,0.0,0.0301204826682806,-0.0301204826682806,288,288,0.05555555555555555,0.0021190767973856208,-2.6738533037533747
9mcd,2859,2869.0,2859,2879,0.4561403393745422,1.0,0.8070175647735596,1.0,0.0,0.0,223,111,False,3.456214155357989,2.43355266596466,0.8070175647735596,0.8352676971534039,0.543859649122807,0.9285714285714286,1.0,57,0.8070175647735596,0.0,0.8070175647735596,112,112,0.008928571428571428,0.004584942084942085,-2.3386661457843476
9mhi,732,732.0,732,732,0.0,0.0,0.5897436141967773,1.0,0.0,0.0,482,241,True,2.864511081058392,1.6735025597709576,0.5897436141967773,0.0,0.0,0.0,0.0,78,0.5897436141967773,0.0,0.5897436141967773,241,241,0.0,0.0013429520841583306,-2.8719394824592563
9mhj,700,703.0,706,700,0.0,0.0,0.594936728477478,1.0,0.0,0.0,491,245,False,2.845098040014257,1.6505149978319906,0.594936728477478,0.0,0.0,0.0,0.0,79,0.594936728477478,0.0,0.594936728477478,246,246,0.0040650406504065045,0.0013107682097229136,-2.88247410017747
9mhk,719,719.0,719,719,0.0,0.0,0.5874999761581421,1.0,0.0,0.0,490,245,True,2.8567288903828825,1.6621458482006164,0.5874999761581421,0.0025775469981891,0.0125,0.0,0.0,80,0.5874999761581421,0.0,0.5874999761581421,245,245,0.0,0.0013327780091628488,-2.8752421817371214
9mhl,855,872.5,890,855,0.0,0.0,0.914893627166748,1.0,0.0,0.0,455,227,False,2.931966114728173,1.753953186131611,0.914893627166748,0.0,0.0,0.0,0.0,47,0.914893627166748,0.0,0.914893627166748,228,228,0.0043859649122807015,0.0009081072725867532,-3.041862846257859
9mhm,829,845.5,829,862,0.0,0.0,0.8958333134651184,1.0,0.0,0.0,461,230,False,2.9185545305502734,1.737690612541477,0.8958333134651184,0.0,0.0,0.0,0.0,48,0.8958333134651184,0.0,0.8958333134651184,231,231,0.004329004329004329,0.0009034443817052513,-3.04409857853415
9mhn,869,879.5,869,890,0.0,0.0,0.8723404407501221,1.0,0.0,0.0,458,228,False,2.9390197764486663,1.7600523529484395,0.8723404407501221,0.0,0.0,0.0,0.0,47,0.8723404407501221,0.0,0.8723404407501221,230,230,0.008695652173913044,0.0008962623951182303,-3.047564825082329
9mho,855,872.5,890,855,0.0,0.0,0.8936170339584351,1.0,0.0,0.0,455,227,False,2.931966114728173,1.753953186131611,0.8936170339584351,0.0,0.0,0.0,0.0,47,0.8936170339584351,0.0,0.8936170339584351,228,228,0.0043859649122807015,0.0009081072725867532,-3.041862846257859
9mpy,6066,6073.5,6081,6066,0.1172413825988769,0.3793103396892547,0.4137931168079376,0.931034505367279,0.3448275923728943,1.0,804,401,False,3.782902405974645,2.481330219664553,0.0689655244350433,0.2155776460358438,0.1172413793103448,0.2083333333333333,0.2413793103448276,145,0.4137931168079376,0.3448275923728943,0.06896552443504333,403,403,0.004962779156327543,0.000897260570657723,-3.047081416526317
9mqb,999,1969.0,2939,999,0.0,0.0,0.3666666746139526,1.0,0.0199999995529651,0.0666666701436042,768,70,False,2.9995654882259823,2.077016468218854,0.3466666750609875,0.0,0.0,0.0,0.0,150,0.3666666746139526,0.0199999995529651,0.3466666750609875,698,698,0.8997134670487106,0.0030699959066721244,-2.5128622035817365
9mqc,1314,2126.5,2939,1314,0.0,0.0,0.3758865296840668,1.0,0.0354609936475753,0.0,751,53,False,3.118595365223762,2.2564574304233678,0.3404255360364914,0.0,0.0,0.0,0.0,141,0.3758865296840668,0.0354609936475753,0.34042553603649145,698,698,0.9240687679083095,0.003811428880358977,-2.4189121795685704
9mqe,1317,2128.0,2939,1317,0.0,0.0,0.3863636255264282,1.0,0.0,0.0,751,53,False,3.119585774961784,2.2574478401613893,0.3863636255264282,0.0,0.0,0.0,0.0,132,0.3863636255264282,0.0,0.3863636255264282,698,698,0.9240687679083095,0.0035681461858679785,-2.4475573610181005
9mrw,437,437.0,437,437,0.0,0.0,0.0,0.0,0.0,0.0,694,347,True,2.640481436970422,1.370316699574985,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,347,347,0.0,6.644021626290394e-05,-4.177568962589803
9mty,2456,2460.0,2456,2464,0.0,0.0,0.03125,0.1666666716337204,0.0,0.0,586,292,False,3.3902283624691303,2.157536936744921,0.03125,0.0,0.0,0.0,0.0,32,0.03125,0.0,0.03125,294,294,0.006802721088435374,0.0003727518404622123,-3.4285802035406694
9mw1,7768,7855.5,7943,7768,0.0,0.0,0.1333333402872085,0.3333333432674408,0.1333333402872085,0.3333333432674408,278,139,False,3.890309216899949,2.818801816772901,0.0,0.0,0.0,0.0,0.0,30,0.1333333402872085,0.1333333402872085,0.0,139,139,0.0,0.0015527146628021324,-2.8089083457885278
9mw2,7921,8325.5,8730,7921,0.0,0.0,0.8709677457809448,1.0,0.7419354915618896,1.0,268,131,False,3.8987800132898256,2.840144365461944,0.1290322542190551,0.0,0.0,0.0,0.0,31,0.8709677457809448,0.7419354915618896,0.12903225421905518,137,137,0.043795620437956206,0.0017273081852120131,-2.7626301689778985
9mw3,7775,7859.0,7775,7943,0.0,0.0,0.90625,1.0,0.75,1.0,279,139,False,3.890700397698875,2.8191929975718275,0.15625,0.0,0.0,0.0,0.0,32,0.90625,0.75,0.15625,140,140,0.007142857142857143,0.001644398766700925,-2.7839928576124273
9n0x,3019,3019.0,3019,3019,0.0,0.0,0.5448275804519653,0.0,0.0,0.0,760,380,True,3.479863113023098,2.189971314714693,0.5448275804519653,0.0,0.0,0.0,0.0,145,0.5448275804519653,0.0,0.5448275804519653,380,380,0.0,0.0010041551246537397,-2.9981991909986454
9n2g,6646,6655.5,6646,6665,0.0,0.0,0.1408450752496719,0.0714285746216774,0.0281690135598182,0.0,143,71,False,3.822560336942692,2.8969311625831544,0.1126760616898536,0.0299868186172279,0.0140845070422535,0.0285714285714285,0.0714285714285714,71,0.1408450752496719,0.0281690135598182,0.11267606168985371,72,72,0.013888888888888888,0.013888888888888888,-1.8573324964312685
9n2n,6545,6575.0,6605,6545,0.0465116277337074,0.125,0.0,0.0,0.0,0.0,132,64,False,3.815909650886775,2.912819663894831,0.0,0.0174943944990266,0.0232558139534883,0.0476190476190476,0.0,43,0.0,0.0,0.0,68,68,0.058823529411764705,0.009880514705882353,-2.005220431110537
9n9c,1335,1335.0,1335,1335,0.0,0.0,0.4096385538578033,0.6875,0.0,0.0,692,346,True,3.125481265700594,1.8559432163042056,0.4096385538578033,0.0,0.0,0.0,0.0,83,0.4096385538578033,0.0,0.4096385538578033,346,346,0.0,0.0006933074944034214,-3.1590741052094793
9n9m,1335,1345.5,1356,1335,0.0,0.0,0.1509433984756469,0.190476194024086,0.0,0.0,711,346,False,3.125481265700594,1.8559432163042056,0.1509433984756469,0.0,0.0,0.0,0.0,106,0.1509433984756469,0.0,0.1509433984756469,365,365,0.052054794520547946,0.0008393380315147676,-3.076063097984481
9n9o,1335,1345.5,1356,1335,0.0,0.0,0.1683168262243271,0.2000000029802322,0.0,0.0,711,346,False,3.125481265700594,1.8559432163042056,0.1683168262243271,0.0,0.0,0.0,0.0,101,0.1683168262243271,0.0,0.1683168262243271,365,365,0.052054794520547946,0.0007997466149338823,-3.0970475894666087
9ndu,3268,3289.0,3268,3310,0.0,0.0,0.0,0.0,0.0,0.0,470,234,False,3.514282047860378,2.3296741191553063,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,236,236,0.00847457627118644,0.00039837751702158483,-3.399705179558043
9nf8,4342,6814.5,4342,9287,0.0,0.0,0.0,0.0,0.0,0.0,843,315,False,3.637689819118401,2.388534542223601,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,528,528,0.4034090909090909,7.215007215007215e-05,-4.141763230275788
9nli,2650,2674.5,2650,2699,0.0347826071083545,0.0869565233588218,0.852173924446106,1.0,0.0,0.0,399,199,False,3.423245873936808,2.2738193357319547,0.852173924446106,0.1027898948031407,0.0521739130434782,0.087719298245614,0.1739130434782608,115,0.852173924446106,0.0,0.852173924446106,200,200,0.005,0.0028894472361809045,-2.5391852317200763
9nlt,2,47.0,2,92,0.0849673226475715,0.0666666701436042,0.0130718955770134,0.0,0.0065359477885067,0.0333333350718021,159,53,False,0.3010299956639812,-0.5611079391364133,0.0065359477885067,0.0586773015760632,0.0522875816993464,0.0789473684210526,0.0666666666666666,153,0.0130718955770134,0.0065359477885067,0.0065359477885067,106,106,0.5,0.02723389106443574,-1.5648903040479605
9nnq,4989,4996.5,5004,4989,0.0,0.0,0.5193798542022705,1.0,0.0542635656893253,0.0399999991059303,873,436,False,3.6980135039391815,2.378270259304889,0.4651162885129452,0.0,0.0,0.0,0.0,129,0.5193798542022705,0.0542635656893253,0.46511628851294523,437,437,0.002288329519450801,0.0006770516238742048,-3.169378215939759
9nnr,5154,5212.0,5154,5270,0.0,0.0,0.5634920597076416,1.0,0.0555555559694767,0.0399999991059303,867,431,False,3.712144414214886,2.39490577913452,0.5079365037381649,0.0,0.0,0.0,0.0,126,0.5634920597076416,0.0555555559694767,0.5079365037381649,436,436,0.011467889908256881,0.0006705123565848571,-3.173593214311755
9nq5,6477,6858.0,6477,7239,0.1185770779848098,0.1599999964237213,0.8418972492218018,1.0,0.0,0.0,934,465,False,3.811373897053893,2.4776474206089163,0.8418972492218018,0.2021891764928897,0.150197628458498,0.2222222222222222,0.28,253,0.8418972492218018,0.0,0.8418972492218018,469,469,0.008528784648187633,0.0011600981268771351,-2.9355052744292194
9nrq,2448,2497.5,2448,2547,0.0614035092294216,0.1818181872367859,0.859649121761322,1.0,0.0,0.0,393,196,False,3.3888114134735234,2.2426833777952857,0.859649121761322,0.1758836719961976,0.1228070175438596,0.1403508771929824,0.1818181818181818,114,0.859649121761322,0.0,0.859649121761322,197,197,0.005076142131979695,0.0029524500155392107,-2.5298174461815965
9nu4,3,7051.5,14100,3,0.0,0.0,0.0,0.0,0.0,0.0,631,29,False,0.4771212547196624,-0.2540777442298156,0.0,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,602,602,0.9518272425249169,0.003665941115820827,-2.4358145151728934
9nu5,3,6773.0,13543,3,0.0,0.0,0.0,0.0,0.1176470592617988,0.1764705926179886,532,29,False,0.4771212547196624,-0.2540777442298156,-0.1176470592617988,0.0,0.0,0.0,0.0,85,0.0,0.1176470592617988,-0.1176470592617988,503,503,0.9423459244532804,0.0058271063275519295,-2.234547057240591
9nu8,2,6722.0,13442,2,0.0105263162404298,0.0,0.0,0.0,0.0315789468586444,0.0,550,40,False,0.3010299956639812,-0.5,-0.0315789468586444,0.0,0.0,0.0,0.0,95,0.0,0.0315789468586444,-0.0315789468586444,510,510,0.9215686274509803,0.004656862745098039,-2.331906562137051
9nyu,475,475.0,475,475,0.0041152262128889,0.020833333954215,0.5802469253540039,1.0,0.0452674888074398,0.020833333954215,626,313,True,2.6766936096248664,1.4289214408516424,0.5349794365465641,0.0366791256043243,0.0329218106995884,0.0495867768595041,0.0208333333333333,243,0.5802469253540039,0.0452674888074398,0.5349794365465641,313,313,0.0,0.002480376445610346,-2.6054824014945845
9nzo,269,3320.5,6372,269,0.0,0.0,0.0,0.0,0.0,0.0,694,249,False,2.429752280002408,1.23165260645454,0.0,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,445,445,0.4404494382022472,0.0011912819818600245,-2.923985426870818
9nzp,284,284.5,284,285,0.0641025677323341,0.2000000178813934,0.5128205418586731,0.6666666865348816,0.1282051354646682,0.1333333402872085,389,194,False,2.453318340047037,1.3094174750819247,0.3846154063940048,0.229462726692478,0.1153846153846153,0.1794871794871795,0.3333333333333333,78,0.5128205418586731,0.1282051354646682,0.38461540639400493,195,195,0.005128205128205128,0.002061855670103093,-2.6857417386022635
9nzq,1782,5755.5,9729,1782,0.0,0.0,0.4864864945411682,0.5714285969734192,0.0,0.0,750,327,False,3.250907699700856,1.993633823370713,0.4864864945411682,0.0,0.0,0.0,0.0,74,0.4864864945411682,0.0,0.4864864945411682,423,423,0.22695035460992907,0.0005349874567130081,-3.271656400304352
9nzr,6722,7901.5,9081,6722,0.0,0.0,0.5757575631141663,0.9473684430122375,0.0,0.0,889,441,False,3.8274985081334583,2.505279213399539,0.5757575631141663,0.0,0.0,0.0,0.0,99,0.5757575631141663,0.0,0.5757575631141663,448,448,0.015625,0.0005010932944606414,-3.3000814088684325
9nzs,2274,6236.0,10198,2274,0.0,0.0,0.4375,0.6666666865348816,0.0,0.0,728,316,False,3.356790460351716,2.106946919042514,0.4375,0.0,0.0,0.0,0.0,64,0.4375,0.0,0.4375,412,412,0.23300970873786409,0.0004915816640039326,-3.3084043246676513
9nzt,248,4988.5,9729,248,0.0,0.0,0.557692289352417,0.699999988079071,0.0,0.0,598,175,False,2.3944516808262164,1.272932656483069,0.557692289352417,0.0,0.0,0.0,0.0,52,0.557692289352417,0.0,0.557692289352417,423,423,0.5862884160756501,0.0007024653833164472,-3.1533750724265377
9nzy,859,867.5,859,876,0.1531531512737274,0.1818181872367859,0.945945918560028,1.0,0.3063063025474548,0.3181818127632141,464,228,False,2.9339931638312424,1.7550257403310154,0.6396396160125732,0.4766952471131394,0.3243243243243243,0.4363636363636363,0.4545454545454545,111,0.945945918560028,0.3063063025474548,0.6396396160125732,236,236,0.03389830508474576,0.002062890276538805,-2.6855238711839027
9oa6,1686,7730.5,13775,1686,0.0057471264153718,0.0,0.0229885056614875,0.0,0.0402298867702484,0.0294117648154497,369,120,False,3.226857570288724,2.187266947264911,-0.0172413811087608,0.0468968652675155,0.0114942528735632,0.0229885057471264,0.0588235294117647,174,0.0229885056614875,0.0402298867702484,-0.0172413811087609,249,249,0.5180722891566265,0.005823293172690763,-2.2348313448607615
9oa7,5407,5549.5,5407,5692,0.0,0.0,0.5080645084381104,1.0,0.0241935476660728,0.0,863,431,False,3.732956369575625,2.4157177344952587,0.4838709607720375,0.0,0.0,0.0,0.0,124,0.5080645084381104,0.0241935476660728,0.48387096077203756,432,432,0.0023148148148148147,0.000665979204262267,-3.1765393318134088
9oa9,5648,5769.0,5890,5648,0.0272727273404598,0.0909090936183929,0.0136363636702299,0.0454545468091964,0.0318181812763214,0.0227272734045982,550,270,False,3.7518946880437474,2.536212805964253,-0.0181818176060915,0.0453261766833387,0.0272727272727272,0.0454545454545454,0.0909090909090909,220,0.0136363636702299,0.0318181812763214,-0.0181818176060915,280,280,0.03571428571428571,0.00291005291005291,-2.536099114679
9opx,2210,2647.0,3084,2210,0.2307692468166351,0.6000000238418579,0.2692307829856872,0.2000000029802322,0.0769230797886848,0.2000000029802322,553,275,False,3.3443922736851106,2.124725926769979,0.1923077031970024,0.3259368816896747,0.1923076923076923,0.3076923076923077,0.6,26,0.2692307829856872,0.0769230797886848,0.1923077031970024,278,278,0.01079136690647482,0.00034009156311314584,-3.468404141777521
9oq0,2210,2647.0,3084,2210,0.2272727340459823,0.75,0.5454545617103577,0.5,0.0454545468091964,0.25,553,275,False,3.3443922736851106,2.124725926769979,0.5000000149011612,0.2749475762299433,0.1818181818181818,0.2727272727272727,0.5,22,0.5454545617103577,0.0454545468091964,0.5000000149011613,278,278,0.01079136690647482,0.00028776978417266187,-3.540954808926133
9ozv,1183,1200.5,1183,1218,0.0563380271196365,0.0714285746216774,0.7746478915214539,1.0,0.0,0.0,359,178,False,3.0729847446279304,1.9477747434734836,0.7746478915214539,0.1567713463281948,0.056338028169014,0.1142857142857142,0.2142857142857142,71,0.7746478915214539,0.0,0.7746478915214539,181,181,0.016574585635359115,0.0022037370414054254,-2.656840228459003
9p3f,1587,2542.0,1587,3497,0.0,0.0,0.8888888955116272,1.0,0.0,0.0,706,308,False,3.2005769267548483,1.9563015685046257,0.8888888955116272,0.0,0.0,0.0,0.0,45,0.8888888955116272,0.0,0.8888888955116272,398,398,0.22613065326633167,0.0003670952163414475,-3.4352212747987885
9p6h,1553,10779.0,1553,20005,0.0,0.0,0.8208954930305481,1.0,0.0,0.0,701,254,False,3.191171455728558,1.9887545974185892,0.8208954930305481,0.0,0.0,0.0,0.0,67,0.8208954930305481,0.0,0.8208954930305481,447,447,0.4317673378076063,0.0005901107999084007,-3.2290664370510482
9p9n,2079,2120.0,2161,2079,0.0,0.0,0.9545454382896424,1.0,0.0,0.0,578,289,False,3.317854489331469,2.087405567953195,0.9545454382896424,0.0,0.0,0.0,0.0,66,0.9545454382896424,0.0,0.9545454382896424,289,289,0.0,0.0007902204236060392,-3.102251749971227
9p9o,2079,2120.0,2079,2161,0.0,0.0,0.9701492786407472,1.0,0.0,0.0,577,288,False,3.317854489331469,2.088158245451854,0.9701492786407472,0.0,0.0,0.0,0.0,67,0.9701492786407472,0.0,0.9701492786407472,289,289,0.0034602076124567475,0.0008049788542868128,-3.0942155278149523
9p9p,2120,2152.0,2120,2184,0.0,0.0,0.9545454382896424,1.0,0.0,0.0,579,289,False,3.326335860928751,2.0958869395504776,0.9545454382896424,0.0,0.0,0.0,0.0,66,0.9545454382896424,0.0,0.9545454382896424,290,290,0.0034482758620689655,0.0007874955255936046,-3.103751905113635
