entry_id,n_seqs_min,n_seqs_mean,n_seqs_a,n_seqs_b,pak_mint,pak_mint_5,pak_boltz_msa,pak_boltz_msa_5,pak_boltz_nomsa,pak_boltz_nomsa_5,L_total,L_min,is_homo,log_depth_min,log_depth_norm,boltz_msa_gain
9giz,16896,17045.5,17195,16896,0.01886792480945587,0.0,0.7924528121948242,1.0,0.01886792480945587,0.10000000149011612,779,376,False,4.227783900853718,2.9401899783898875,0.7735848873853683
9gja,49,66.5,84,49,0.0,0.0,0.5363636612892151,1.0,0.027272727340459824,0.13636364042758942,920,275,False,1.6901960800285136,0.4705297331133823,0.5090909339487553
9gjb,49,67.5,86,49,0.0,0.0,0.5625,1.0,0.0535714291036129,0.1818181872367859,921,275,False,1.6901960800285136,0.4705297331133823,0.5089285708963871
9gjd,49,66.5,84,49,0.0,0.0,0.5272727012634277,0.9545454382896423,0.027272727340459824,0.09090909361839294,920,275,False,1.6901960800285136,0.4705297331133823,0.4999999739229679
9gje,49,67.5,86,49,0.0,0.0,0.5137614607810974,1.0,0.027522936463356018,0.095238097012043,921,275,False,1.6901960800285136,0.4705297331133823,0.4862385243177414
9gjh,49,66.5,84,49,0.0,0.0,0.5565217137336731,0.95652174949646,0.0260869562625885,0.08695652335882187,920,275,False,1.6901960800285136,0.4705297331133823,0.5304347574710846
9gji,49,67.5,86,49,0.0,0.0,0.5322580933570862,0.9583333134651184,0.04838709533214569,0.1666666716337204,921,275,False,1.6901960800285136,0.4705297331133823,0.4838709980249405
9gjk,49,66.5,84,49,0.0,0.0,0.5339806079864502,0.949999988079071,0.029126213863492012,0.10000000149011612,920,275,False,1.6901960800285136,0.4705297331133823,0.5048543941229582
9gjl,49,67.5,86,49,0.0,0.0,0.5277777910232544,1.0,0.02777777798473835,0.095238097012043,921,275,False,1.6901960800285136,0.4705297331133823,0.500000013038516
9gnd,10764,10951.5,10764,11139,0.0,0.0,0.0,0.0,0.0,0.0,544,269,False,4.031973689091717,2.817097549090513,0.0
9grw,536,537.0,536,538,0.0,0.0,0.0,0.0,0.0,0.0,737,367,False,2.72916478969277,1.4468317575667253,0.0
9gry,5916,10345.5,5916,14775,0.0,0.0,0.0,0.0,0.03999999910593033,0.0,536,241,False,3.772028165324855,2.5810196440374207,-0.03999999910593033
9gs3,6103,10439.0,14775,6103,0.007575757801532745,0.0,0.0,0.0,0.0,0.0,534,241,False,3.785543369956593,2.594534848669159,0.0
9gs5,6062,10418.5,6062,14775,0.0,0.0,0.0,0.0,0.0,0.0,527,241,False,3.7826159320316033,2.591607410744169,0.0
9gs7,5984,10379.5,5984,14775,0.0,0.0,0.0,0.0,0.0,0.0,540,241,False,3.776991584856405,2.5859830635689707,0.0
9gsl,5695,10235.0,5695,14775,0.0,0.0,0.0,0.0,0.0555555559694767,0.0,546,241,False,3.7554937284151193,2.564485207127685,-0.0555555559694767
9gsq,77,77.5,78,77,0.0,0.0,0.0,0.0,0.0,0.0,375,187,False,1.8864907251724818,0.7505699219042323,0.0
9gxf,6871,6871.0,6871,6871,0.0,0.0,0.8695651888847351,1.0,0.0,0.0,434,217,True,3.837019948540908,2.6687900816166437,0.8695651888847351
9gyy,2551,2551.0,2551,2551,0.044247787445783615,0.09090909361839294,0.8495575189590454,1.0,0.0,0.0,444,222,True,3.40671045860979,2.2335339713844706,0.8495575189590454
9gyz,2563,2563.0,2563,2563,0.0458715558052063,0.0,0.8440366983413696,1.0,0.0,0.0,442,221,True,3.408748606184244,2.2365524693416887,0.8440366983413696
9gzv,4083,4432.5,4782,4083,0.24100719392299652,0.5454545021057129,0.8597122430801392,1.0,0.14028777182102203,0.30909091234207153,437,216,False,3.610979379922997,2.4437525043475317,0.7194244712591171
9h1s,120,120.0,120,120,0.00917431153357029,0.0,0.6834862232208252,1.0,0.0,0.0,616,308,True,2.0791812460476247,0.8349058877974026,0.6834862232208252
9h4a,7925,7949.5,7925,7974,0.5595238208770752,0.875,0.9285714030265808,1.0,0.1071428582072258,0.25,282,139,False,3.898999270889789,2.8274918707627417,0.821428544819355
9h5r,48,1813.5,48,3579,0.056179776787757874,0.0,0.4606741666793823,0.8823529481887817,0.0,0.0,812,397,False,1.6812412373755872,0.38184598399402964,0.4606741666793823
9h5w,43,1787.5,43,3532,0.05319148674607277,0.0,0.4893617033958435,0.8888888955116272,0.0,0.0,816,400,False,1.6334684555795866,0.33243845991560533,0.4893617033958435
9h6j,2067,2081.5,2067,2096,0.020895522087812424,0.04477611929178238,0.8507462739944458,1.0,0.0,0.0,896,446,False,3.3153404766272883,1.9906730472712173,0.8507462739944458
9h6k,2061,2061.0,2061,2061,0.024128686636686325,0.04054054245352745,0.890080451965332,1.0,0.0,0.0,936,468,True,3.3140779917792127,1.9789550652421508,0.890080451965332
9h6l,2079,2079.0,2079,2079,0.0238095223903656,0.03999999910593033,0.9100528955459595,1.0,0.0,0.0,918,459,True,3.317854489331469,1.9869481465628387,0.9100528955459595
9h6r,45,1788.5,45,3532,0.03750000149011612,0.0625,0.42500001192092896,0.8125,0.0,0.0,809,393,False,1.6532125137753437,0.3560162385876304,0.42500001192092896
9h8u,5692,5692.0,5692,5692,0.0,0.0,0.0,0.0,0.0,0.0,934,467,True,3.7552648914122466,2.4206064511291907,0.0
9hbm,4373,4577.5,4782,4373,0.24074073135852814,0.5370370149612427,0.8629629611968994,1.0,0.12962962687015533,0.09259258955717087,439,218,False,3.640779477344857,2.4715512305425547,0.7333333343267441
9he0,2568,2608.0,2568,2648,0.030303029343485832,0.03030303120613098,0.903030276298523,1.0,0.072727270424366,0.06060606241226196,782,391,False,3.4095950193968156,2.113506640698882,0.830303005874157
9he2,2634,2637.5,2641,2634,0.02958579920232296,0.0,0.8698225021362305,1.0,0.05917159840464592,0.06060606241226196,776,387,False,3.420615770625765,2.1267602881163095,0.8106509037315845
9hgm,7839,8018.5,7839,8198,0.0,0.0,0.0,0.0,0.0,0.0,650,325,False,3.894260664446988,2.638318983957551,0.0
9hh1,7963,7963.0,7963,7963,0.06542056053876877,0.095238097012043,0.9158878326416016,1.0,0.0,0.0,412,206,True,3.901076715726255,2.7441431055416783,0.9158878326416016
9hij,12,12.0,12,12,0.3073593080043793,0.54347825050354,0.4502164423465729,0.239130437374115,0.25108224153518677,0.043478261679410934,193,96,False,1.0791812460476249,0.08804562952784066,0.1991342008113861
9hjp,1084,1084.5,1084,1085,0.0,0.0,0.0,0.0,0.0,0.0,790,386,False,3.0350292822023683,1.7417356298664906,0.0
9hl2,1376,5177.5,8979,1376,0.0,0.0,0.7551020383834839,1.0,0.10204081982374191,0.1111111119389534,474,114,False,3.1386184338994925,2.110166008231256,0.653061218559742
9hmx,1491,1793.5,1491,2096,0.0,0.0,0.75,1.0,0.0,0.0,455,182,False,3.1734776434529945,2.043441949460457,0.75
9hq0,7775,7775.0,7775,7775,0.0,0.0,0.8928571343421936,1.0,0.5714285969734192,1.0,280,140,True,3.890700397698875,2.817636379859756,0.3214285373687744
9hq8,4,6.0,8,4,0.008403361774981022,0.0,0.8571428656578064,1.0,0.13445378839969635,0.3478260934352875,200,95,False,0.6020599913279624,-0.3868018113164615,0.72268907725811
9hqa,1839,1847.0,1855,1839,0.09649123251438141,0.3181818127632141,0.8771929740905762,1.0,0.0,0.0,648,323,False,3.2645817292380777,2.009980468072526,0.8771929740905762
9hqf,7775,7775.0,7775,7775,0.0,0.0,0.8333333134651184,1.0,0.5333333611488342,1.0,280,140,True,3.890700397698875,2.817636379859756,0.2999999523162842
9hqh,7775,7775.0,7775,7775,0.0,0.0,0.8620689511299133,1.0,0.48275861144065857,1.0,280,140,True,3.890700397698875,2.817636379859756,0.37931033968925476
9hrb,2684,2783.0,2882,2684,0.29499998688697815,0.5250000357627869,0.875,1.0,0.10499999672174454,0.375,769,384,False,3.4287825114969546,2.136616899313189,0.7700000032782555
9ht6,2292,2293.5,2295,2292,0.01515151560306549,0.07692307978868484,0.07575757801532745,0.1538461595773697,0.1515151560306549,0.23076923191547394,239,118,False,3.3602146132953523,2.32427360964229,-0.07575757801532745
9htw,16,16.0,16,16,0.0,0.0,0.6666666865348816,0.8333333134651184,0.0,0.0,222,111,True,1.2041199826559248,0.18145849326259605,0.6666666865348816
9hv7,6215,6295.5,6215,6376,0.0,0.0,0.0,0.0,0.0,0.0,228,113,False,3.7934411329776636,2.7669019112359536,0.0
9i1y,3251,3253.5,3251,3256,0.03448275849223137,0.0,0.751724123954773,0.931034505367279,0.0,0.0,530,263,False,3.5120169694961265,2.3020390952512475,0.751724123954773
9i20,5690,10232.5,5690,14775,0.0,0.0,0.0,0.0,0.0,0.0,536,241,False,3.7551122663950713,2.564103745107637,0.0
9i25,2,1583.5,2,3165,0.09836065024137497,0.1666666716337204,0.032786883413791656,0.0833333358168602,0.016393441706895828,0.0833333358168602,264,13,False,0.3010299956639812,-0.25594168048943716,0.016393441706895828
9i8y,3520,6352.5,9185,3520,0.0,0.0,0.23456789553165436,0.375,0.0,0.0,804,392,False,3.546542663478131,2.2498996299679024,0.23456789553165436
9icz,6552,6596.5,6552,6641,0.06896551698446274,0.09090909361839294,0.931034505367279,1.0,0.0,0.0,533,265,False,3.816373888752362,2.604750951783958,0.931034505367279
9idz,7650,7839.0,8028,7650,0.018099548295140266,0.0,0.8280543088912964,1.0,0.0,0.0,685,334,False,3.8836614351536176,2.6217882017478353,0.8280543088912964
9ieh,7846,7936.5,8027,7846,0.01826483942568302,0.0,0.8173515796661377,1.0,0.0,0.0,664,329,False,3.894648303793517,2.63605035481853,0.8173515796661377
9iey,7427,7508.5,7590,7427,0.0,0.0,0.84375,1.0,0.0,0.0,195,95,False,3.8708134239155974,2.8819516212711735,0.84375
9iez,8028,8199.0,8370,8028,0.0,0.0,0.8620689511299133,1.0,0.0,0.0,193,96,False,3.904607363815448,2.913471747295664,0.8620689511299133
9if5,610,610.0,610,610,0.0,0.0,0.0,0.0,0.0,0.0,762,381,True,2.785329835010767,1.4948673471729574,0.0
9ig8,12896,12896.0,12896,12896,0.014705883339047432,0.021052632480859756,0.7668067216873169,0.9894737005233765,0.006302521098405123,0.0,534,267,True,4.110455024461015,2.897199393778728,0.7605042005889118
9iia,783,828.5,783,874,0.0,0.0,0.0,0.0,0.0,0.0,837,412,False,2.8937617620579434,1.5863131540413762,0.0
9ikp,5304,5304.0,5304,5304,0.0,0.0,0.0,0.0,0.0,0.0,368,184,True,3.7246035153967165,2.5921946038919486,0.0
9ilo,499,506.0,499,513,0.15950919687747955,0.0,0.8588957190513611,0.9375,0.43558281660079956,1.0,247,123,False,2.6981005456233897,1.653147989903691,0.4233129024505615
9im9,513,513.0,513,513,0.15189874172210693,0.0,0.8734177350997925,0.9354838728904724,0.43670886754989624,1.0,246,123,True,2.7101173651118162,1.6651648093921172,0.43670886754989624
9ime,5348,5348.0,5348,5348,0.0,0.0,0.13333334028720856,0.1111111119389534,0.02222222276031971,0.1111111119389534,292,146,True,3.7281913985899466,2.646014970697728,0.11111111752688885
9ink,116,117.0,116,118,0.0,0.0,0.8444444537162781,1.0,0.0,0.0,441,220,False,2.0644579892269186,0.8932466488158153,0.8444444537162781
9inr,17611,17611.0,17611,17611,0.043478261679410934,0.0,0.0,0.0,0.0,0.0,290,145,True,4.245784017077525,3.1651000159600375,0.0
9iok,8583,8583.0,8583,8583,0.0396825410425663,0.11999999731779099,0.0,0.0,0.0,0.0,340,170,True,3.9336391125249253,2.818414651835788,0.0
9ipt,4018,4061.0,4018,4104,0.48235294222831726,0.9411764740943909,0.8117647171020508,1.0,0.16470588743686676,0.0,372,185,False,3.6040099324122306,2.4704240682107237,0.647058829665184
9iq5,819,820.5,819,822,0.28378379344940186,0.3571428656578064,0.7162162065505981,0.9285714030265808,0.2567567527294159,0.6428571343421936,239,119,False,2.9132839017604186,1.875510421064153,0.45945945382118225
9iq7,1570,1576.0,1570,1582,0.40816324949264526,0.5263158082962036,0.8163265585899353,1.0,0.33673468232154846,0.5263158082962036,249,122,False,3.1958996524092336,2.15271973707186,0.47959187626838684
9iqk,1508,1521.0,1508,1534,0.3861386179924011,0.5,0.7920792102813721,1.0,0.3762376308441162,0.75,245,121,False,3.178401341533755,2.13700865637553,0.41584157943725586
9iql,1504,1506.0,1508,1504,0.41237112879753113,0.5263158082962036,0.8556700944900513,1.0,0.39175257086753845,0.7894737124443054,246,121,False,3.1772478362556233,2.1358551510973984,0.4639175236225128
9ir0,74,74.0,74,74,0.0,0.0,0.0,0.0,0.0,0.0,734,367,True,1.8692317197309762,0.5868986876049316,0.0
9ir1,607,613.0,607,619,0.13907285034656525,0.0,0.9072847962379456,1.0,0.21854305267333984,0.20000000298023224,250,123,False,2.7831886910752575,1.7382361353555584,0.6887417435646057
9irz,13661,14610.5,13661,15560,0.3100000023841858,0.5,0.7900000214576721,1.0,0.7200000286102295,1.0,185,89,False,4.135482491335711,3.160787488013255,0.06999999284744263
9iv0,9314,9314.0,9314,9314,0.0416666679084301,0.0416666679084301,0.0,0.0,0.0,0.0,344,172,True,3.9691362335967124,2.851372010142938,0.0
9ivi,132,134.0,136,132,0.0,0.0,0.0,0.0,0.0,0.0,519,253,False,2.12057393120585,0.9190136706179409,0.0
9iyx,603,614.0,625,603,0.02857143059372902,0.0476190485060215,0.190476194024086,0.190476194024086,0.06666667014360428,0.0476190485060215,351,172,False,2.780317312140151,1.6625530886863769,0.12380952388048172
9izn,446,12069.0,446,23692,0.010989011265337467,0.0,0.0,0.0,0.0,0.0,696,332,False,2.649334858712142,1.3887658168601238,0.0
9j0t,8860,8860.0,8860,8860,0.043103449046611786,0.043478261679410934,0.0,0.0,0.0,0.0,348,174,True,3.9474337218870508,2.827159097745751,0.0
9j28,88,88.0,88,88,0.0,0.0,0.9266055226325989,1.0,0.0458715595304966,0.095238097012043,516,255,False,1.9444826721501687,0.7412125819331911,0.8807339631021023
9j29,88,88.0,88,88,0.0,0.0,0.9351851940155029,1.0,0.0,0.0,528,260,False,1.9444826721501687,0.7369959981647597,0.9351851940155029
9j2a,88,88.0,88,88,0.0,0.0,0.9266055226325989,1.0,0.0,0.0,526,258,False,1.9444826721501687,0.7386728191685537,0.9266055226325989
9j2b,88,88.0,88,88,0.0,0.0,0.9433962106704712,1.0,0.0,0.0,529,261,False,1.9444826721501687,0.7361624184810283,0.9433962106704712
9j2c,88,88.0,88,88,0.0,0.0,0.9266055226325989,1.0,0.01834862306714058,0.0,515,255,False,1.9444826721501687,0.7412125819331911,0.9082568995654583
9j2e,203,203.0,203,203,0.0,0.0,0.0,0.0,0.0,0.0,740,370,True,2.307496037913213,1.0233951758797155,0.0
9j2m,203,203.0,203,203,0.0,0.0,0.0,0.0,0.0,0.0,740,370,True,2.307496037913213,1.0233951758797155,0.0
9j2p,203,203.0,203,203,0.0,0.0,0.0,0.0,0.0,0.0,740,370,True,2.307496037913213,1.0233951758797155,0.0
9j2r,185,185.0,185,185,0.0,0.0,0.0,0.0,0.0,0.0,740,370,True,2.2671717284030137,0.9830708663695163,0.0
9j30,189,189.0,189,189,0.0,0.0,0.0,0.0,0.0,0.0,741,370,False,2.2764618041732443,0.9923609421397467,0.0
9j33,192,192.0,192,192,0.0,0.0,0.0,0.0,0.0,0.0,740,370,True,2.2833012287035497,0.9992003666700521,0.0
9j3u,7392,7398.5,7405,7392,0.09259259700775146,0.21875,0.7407407164573669,1.0,0.0,0.0,913,456,False,3.8687619582120503,2.5392795368798327,0.7407407164573669
9j47,6028,6028.0,6028,6028,0.0,0.0,0.9555555582046509,1.0,0.0,0.0,316,158,True,3.780173243642594,2.680844700165383,0.9555555582046509
9j4p,786,1566.0,2346,786,0.018518518656492233,0.0,0.0,0.0,0.0,0.0,681,255,False,2.895422546039408,1.6921524558224303,0.0
9j9w,78,240.0,78,402,0.0,0.0,0.841269850730896,1.0,0.0,0.0,310,152,False,1.8920946026904804,0.8011728087180942,0.841269850730896
9jaq,83,83.0,83,83,0.0,0.0,0.9166666865348816,1.0,0.1190476194024086,0.0625,736,368,True,1.919078092376074,0.6361541830393151,0.797619067132473
9jb5,5125,5166.5,5125,5208,0.08988764137029648,0.05882352963089943,0.7977527976036072,1.0,0.0,0.0,235,112,False,3.7096938697277917,2.685084858392701,0.7977527976036072
9jbh,2139,2139.0,2139,2139,0.05000000074505806,0.0357142873108387,0.8714285492897034,1.0,0.06428571790456772,0.0714285746216774,668,334,True,3.330210784571528,2.0683375511657456,0.8071428313851357
9jc7,20286,20286.0,20286,20286,0.0,0.0,0.0,0.0,0.0,0.0,850,425,True,4.3071964211494125,2.9930019561242567,0.0
9jdb,12261,12261.0,12261,12261,0.0,0.0,0.782608687877655,1.0,0.0,0.0,808,404,True,4.088525892431256,2.7853352098759534,0.782608687877655
9jdc,11850,11850.0,11850,11850,0.0,0.0,0.8109756112098694,1.0,0.0,0.0,840,420,True,4.073718350346122,2.7620937051471723,0.8109756112098694
9jdd,44,461.0,878,44,0.0,0.0,0.0,0.0,0.0,0.0,315,125,False,1.6434526764861874,0.5949976699821592,0.0
9jdi,67,399.0,731,67,0.0,0.0,0.0,0.0,0.0,0.0,501,164,False,1.8260748027008264,0.7186528786769775,0.0
9jdn,20334,20350.0,20334,20366,0.0,0.0,0.0,0.0,0.0,0.0,845,422,False,4.3082228192210215,2.9955665937401847,0.0
9je9,14994,15341.0,15688,14994,0.06666667014360428,0.0,0.6888889074325562,0.7777777910232544,0.06666667014360428,0.0,830,407,False,4.1759175065100935,2.871120301897484,0.6222222372889519
9jeh,9063,9063.0,9063,9063,0.025974025949835777,0.0,0.8311688303947449,1.0,0.03896103799343109,0.0,684,342,True,3.957271979992943,2.6902589269648756,0.7922077924013138
9jm2,2,2.0,2,2,0.05128205195069313,0.0,0.0,0.0,0.0,0.0,134,66,False,0.3010299956639812,-0.6087419721069531,0.0
9jm8,2,2.0,2,2,0.06666667014360428,0.0,0.04444444552063942,0.0,0.04444444552063942,0.0,130,64,False,0.3010299956639812,-0.6020599913279624,0.0
9jof,1000,1003.0,1000,1006,0.0,0.0,0.17910447716712952,0.38461539149284363,0.0,0.0,736,366,False,3.0,1.7182594573027945,0.17910447716712952
9jog,1006,1007.0,1008,1006,0.0,0.0,0.22727273404598236,0.4615384638309479,0.0,0.0,738,366,False,3.0025979807199086,1.720857438022703,0.22727273404598236
9joh,1006,1007.0,1008,1006,0.0,0.0,0.2222222238779068,0.4166666567325592,0.0,0.0,738,366,False,3.0025979807199086,1.720857438022703,0.2222222238779068
9jpk,7853,7999.5,7853,8146,0.2432432472705841,0.5714285969734192,0.8108108043670654,1.0,0.0,0.0,286,135,False,3.8950355974523228,2.8298687132048195,0.8108108043670654
9jpl,7786,7873.5,7786,7961,0.23404254019260406,0.4444444477558136,0.8085106611251831,1.0,0.0,0.0,295,147,False,3.891314399382143,2.807655732008055,0.8085106611251831
9jq8,119,130.5,119,142,0.3030303120613098,0.7894737124443054,0.9090909361839294,1.0,0.0,0.0,221,109,False,2.075546961392531,1.056833712422219,0.9090909361839294
9jrr,5540,5583.5,5627,5540,0.16981132328510284,0.10000000149011612,0.7735849022865295,1.0,0.056603774428367615,0.10000000149011612,308,150,False,3.74350976472843,2.655464135200589,0.7169811278581619
9jsp,1381,2256.5,3132,1381,0.0,0.0,0.6052631735801697,0.8571428656578064,0.0,0.0,673,208,False,3.1401936785786315,1.9811620110972505,0.6052631735801697
9jtw,2794,2794.0,2794,2794,0.031446538865566254,0.0,0.7421383857727051,1.0,0.056603774428367615,0.06451612710952759,792,396,True,3.446226401778163,2.147378808815407,0.6855346113443375
9jxd,5729,5729.0,5729,5729,0.056603774428367615,0.0,0.8867924809455872,1.0,0.7169811129570007,1.0,754,377,True,3.7580788222496126,2.469908147146716,0.16981136798858643
9jxp,5382,5382.0,5382,5382,0.01886792480945587,0.0,0.8867924809455872,1.0,0.6792452931404114,1.0,770,385,True,3.7309436934277356,2.4382133286734855,0.20754718780517578
9jxw,79,80.0,81,79,0.060150377452373505,0.1538461595773697,0.7067669034004211,0.8846153616905212,0.0,0.0,817,406,False,1.8976270912904414,0.5933640745018443,0.7067669034004211
9jzo,2727,2727.0,2727,2727,0.0,0.0,0.0,0.0,0.0,0.0,346,173,True,3.43568513794163,2.316662086377232,0.0
9k0a,801,809.0,801,817,0.023255813866853714,0.029411764815449715,0.3255814015865326,0.029411764815449715,0.2848837077617645,0.6176470518112183,573,286,False,2.9036325160842376,1.6754494995197162,0.040697693824768066
9k0b,795,795.0,795,795,0.015544041059911251,0.02631578966975212,0.3212435245513916,0.02631578966975212,0.14507772028446198,0.21052631735801697,576,288,True,2.9003671286564705,1.6706708847768548,0.17616580426692963
9k2f,4909,4977.5,4909,5046,0.04137931019067764,0.13793103396892548,0.05517241358757019,0.03448275849223137,0.006896551698446274,0.0,456,225,False,3.6909930320998696,2.5149017730441883,0.04827586188912392
9k3e,12,233.0,454,12,0.04838709533214569,0.0,0.9354838728904724,1.0,0.06451612710952759,0.0,224,108,False,1.0791812460476249,0.062469368304149946,0.8709677457809448
9k4q,2,2.0,2,2,0.03703703731298447,0.0,0.40740740299224854,0.800000011920929,0.40740740299224854,0.6000000238418579,178,88,False,0.3010299956639812,-0.6712113404111032,0.0
9k6w,3033,3033.0,3033,3033,0.0,0.0,0.0,0.0,0.0,0.0,414,207,True,3.4818724103106633,2.3238872375822046,0.0
9k7k,4987,5005.0,5023,4987,0.0535714328289032,0.09090909361839294,0.1964285671710968,0.27272728085517883,0.0,0.0,491,244,False,3.697839368218363,2.504144455048998,0.1964285671710968
9k7u,2,335.0,668,2,0.0,0.0,0.08955223858356476,0.0,0.0746268630027771,0.0,190,54,False,0.3010299956639812,-0.565166884247503,0.014925375580787659
9k8c,2,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,180,90,True,0.3010299956639812,-0.6760912590556812,0.0
9k8h,2,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,182,91,True,0.3010299956639812,-0.6784907004965656,0.0
9k8k,2,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,110,55,True,0.3010299956639812,-0.5691513490831407,0.0
9k9p,26,1727.5,3429,26,0.050847455859184265,0.09090909361839294,0.8644067645072937,1.0,0.32203391194343567,0.0,132,46,False,1.414973347970818,0.583594432130031,0.542372852563858
9kfd,5866,5993.5,5866,6121,0.05882352963089943,0.0,0.6617646813392639,0.8888888955116272,0.0,0.0,823,407,False,3.7683420586445333,2.463544854031923,0.6617646813392639
9kka,6869,6878.5,6888,6869,0.3089887797832489,0.4571428596973419,0.9101123809814453,1.0,0.0,0.0,726,363,False,3.836893516376434,2.5569402038583773,0.9101123809814453
9kkb,2367,2519.0,2671,2367,0.011111111380159855,0.0,0.7222222089767456,1.0,0.0,0.0,530,157,False,3.374198257929083,2.276248431724466,0.7222222089767456
9kkt,5040,5065.5,5040,5091,0.010152284055948257,0.0,0.05076142027974129,0.07692307978868484,0.025380710139870644,0.10256410390138626,759,377,False,3.7024305364455254,2.4142598613426287,0.025380710139870644
9kkv,5058,5071.0,5084,5058,0.009999999776482582,0.0,0.08500000089406967,0.17499999701976776,0.02500000037252903,0.07500000298023224,761,378,False,3.703978825008386,2.4152329250897733,0.06000000052154064
9km6,5332,5332.0,5332,5332,0.0,0.0,0.5625,0.9599999785423279,0.0390625,0.0,516,258,True,3.726890140741822,2.5210802877602063,0.5234375
9knp,9422,9479.5,9422,9537,0.0,0.0,0.841269850730896,1.0,0.0,0.0,751,375,False,3.9741430999022147,2.6871274660383553,0.841269850730896
9kns,1136,1136.5,1136,1137,0.13513514399528503,0.2142857313156128,0.8108108043670654,1.0,0.837837815284729,1.0,143,71,False,3.055378331375,2.1297491570154623,-0.027027010917663574
9koj,999,999.0,999,999,0.008130080997943878,0.0,0.08130080997943878,0.0,0.09756097197532654,0.125,556,278,True,2.9995654882259823,1.7775430902669442,-0.016260161995887756
9kpr,1462,1475.5,1489,1462,0.08152174204587936,0.1666666716337204,0.70652174949646,1.0,0.22826087474822998,0.3888888955116272,567,282,False,3.1649473726218416,1.939822818462161,0.47826087474823
9kq4,192,192.5,193,192,0.0760233923792839,0.0882352963089943,0.7719298005104065,1.0,0.005847953259944916,0.0,571,284,False,2.2833012287035497,1.0566420586800307,0.7660818472504616
9kqf,2885,2885.0,2885,2885,0.012903225608170033,0.0,0.9161290526390076,1.0,0.0,0.0,754,377,True,3.46014581749175,2.171975142388854,0.9161290526390076
9kqi,2885,2885.0,2885,2885,0.012903225608170033,0.0,0.9096774458885193,1.0,0.0,0.0,754,377,True,3.46014581749175,2.171975142388854,0.9096774458885193
9kqj,2885,2885.0,2885,2885,0.013245033100247383,0.0,0.9139072895050049,1.0,0.0,0.0,754,377,True,3.46014581749175,2.171975142388854,0.9139072895050049
9kql,623,624.5,623,626,0.15573769807815552,0.2916666865348816,0.9262295365333557,1.0,0.8606557250022888,1.0,201,100,False,2.7944880466591697,1.7944880466591697,0.0655738115310669
9kqv,77,77.0,77,77,0.0,0.0,0.9431818127632141,1.0,0.10227272659540176,0.11764705926179886,732,366,True,1.8864907251724818,0.6047501824752766,0.8409090861678123
9kqw,269,271.0,269,273,0.0,0.0,0.859375,1.0,0.34375,0.6666666865348816,630,313,False,2.429752280002408,1.181980111229184,0.515625
9ku9,84,86.0,84,88,0.0,0.0,0.8888888955116272,1.0,0.04444444552063942,0.1111111119389534,738,368,False,1.9242792860618816,0.6413553767251229,0.8444444499909878
9kup,1763,1774.5,1763,1786,0.18918919563293457,0.2857142984867096,0.9054054021835327,1.0,0.0,0.0,260,128,False,3.246252312299322,2.1926473274753877,0.9054054021835327
9kw9,2049,2114.5,2049,2180,0.1344086080789566,0.3243243396282196,0.8870967626571655,1.0,0.16129031777381897,0.6486486196517944,709,354,False,3.311541958401195,2.037040327388301,0.7258064448833466
9kwa,1906,1978.5,1906,2051,0.13218390941619873,0.3529411852359772,0.8275862336158752,1.0,0.18390804529190063,0.5,721,360,False,3.2801228963023075,2.001971645918664,0.6436781883239746
9kwf,9832,9832.0,9832,9832,0.0,0.0,0.0,0.0,0.01315789483487606,0.0,648,324,True,3.9926418698783976,2.7373693647750916,-0.01315789483487606
9kyl,4862,4927.5,4993,4862,0.0,0.0,0.0,0.0,0.0,0.0,280,138,False,3.6868149545073168,2.6168754113066988,0.0
9kyt,4584,4837.5,5091,4584,0.0,0.0,0.0,0.0,0.0,0.0,369,184,False,3.6612446089593336,2.528835697454565,0.0
9kyv,555,575.0,595,555,0.0,0.0,0.75,1.0,0.5,0.5,253,124,False,2.7442929831226763,1.6975821405415588,0.25
9kz5,5004,5063.0,5122,5004,0.0,0.0,0.0,0.0,0.0,0.0,362,180,False,3.6993173010213822,2.5716810484697294,0.0
9kza,4858,4889.0,4858,4920,0.0,0.0,0.0,0.0,0.0,0.0,366,183,False,3.6864575104691117,2.555231965603897,0.0
9l08,4394,4394.0,4394,4394,0.0,0.0,0.0,0.0,0.0,0.0,582,291,True,3.6428600525844916,2.4109135580915377,0.0
9l23,314,1628.0,2942,314,0.0,0.0,0.3196721374988556,0.9166666865348816,0.008196720853447914,0.0,716,42,False,2.496929648073215,1.6853050028742647,0.3114754166454077
9l56,9655,9736.0,9817,9655,0.012987012974917889,0.0,0.701298713684082,1.0,0.0,0.0,619,307,False,3.9847522781154137,2.74118309037682,0.701298713684082
9l5y,764,807.5,764,851,0.0,0.0,0.1071428582072258,0.0,0.0,0.0,921,460,False,2.8830933585756897,1.551714442734903,0.1071428582072258
9l75,5230,5268.0,5230,5306,0.0,0.0,0.0,0.0,0.0,0.0,542,261,False,3.718501688867274,2.5101814351981337,0.0
9l9w,2285,2511.0,2737,2285,0.006172839552164078,0.0,0.8580247163772583,1.0,0.0,0.0,893,419,False,3.358886204405869,2.047779192922721,0.8580247163772583
