entry_id,L,AUC,P@K,P@K/2,P@K/5,K
9l75,542,0.0,0.0,0.0,0.0,37
9lc9,931,0.0,0.0,0.0,0.0,77
9lpe,150,0.13619095925723668,0.08333333333333333,0.16666666666666666,0.25,24
9lmm,189,0.9107408771045257,0.696969696969697,0.9696969696969697,1.0,66
9kyt,369,0.0,0.0,0.0,0.0,24
9lg0,335,0.23039305417709066,0.16923076923076924,0.1875,0.3076923076923077,65
9llq,353,0.4717266665979841,0.358974358974359,0.41025641025641024,0.5483870967741935,156
9lim,757,0.0,0.0,0.0,0.0,21
9lik,819,0.0028450460595888126,0.005,0.0,0.0,200
9l9w,893,0.0,0.0,0.0,0.0,162
9lnh,340,0.24493393171869307,0.1774193548387097,0.1935483870967742,0.3333333333333333,62
9lsd,214,0.3608774988884942,0.3106060606060606,0.36363636363636365,0.5384615384615384,132
9leq,782,0.0010864078236909286,0.006329113924050633,0.0,0.0,158
9lj9,724,0.3177607929658116,0.2900763358778626,0.27692307692307694,0.2692307692307692,131
9lri,305,0.0,0.0,0.0,0.0,82
9lgw,603,0.0,0.0,0.0,0.0,65
9lnb,808,0.0,0.0,0.0,0.0,30
9l08,582,0.0,0.0,0.0,0.0,17
9lyd,746,0.018906171002396426,0.01694915254237288,0.034482758620689655,0.0,59
9m06,286,0.22611297532003632,0.16981132075471697,0.20754716981132076,0.23809523809523808,106
9m1q,312,0.0025937689324137614,0.01639344262295082,0.0,0.0,61
9m7t,230,0.025269843424309966,0.02054794520547945,0.0410958904109589,0.034482758620689655,146
9lw1,516,0.0,0.0,0.0,0.0,118
9m3b,460,0.0,0.0,0.0,0.0,56
9lmn,723,0.28388273924942,0.1691542288557214,0.24,0.35,201
9ma1,560,0.0019478565660461134,0.006024096385542169,0.0,0.0,166
9mqb,768,0.0,0.0,0.0,0.0,150
9m8p,508,0.11250832211875612,0.08333333333333333,0.125,0.2222222222222222,48
9m71,226,0.13360088985088983,0.08333333333333333,0.16666666666666666,0.0,12
9m9z,568,0.2534271522560013,0.1092436974789916,0.2033898305084746,0.34782608695652173,119
9mhi,482,0.0,0.0,0.0,0.0,78
9mhn,458,0.0,0.0,0.0,0.0,47
9mho,455,0.0,0.0,0.0,0.0,47
9mcd,223,0.8352676971534039,0.543859649122807,0.9285714285714286,1.0,57
9n2g,143,0.02998681861722792,0.014084507042253521,0.02857142857142857,0.07142857142857142,71
9n2n,132,0.017494394499026636,0.023255813953488372,0.047619047619047616,0.0,43
9mhl,455,0.0,0.0,0.0,0.0,47
9mhm,461,0.0,0.0,0.0,0.0,48
9mw3,279,0.0,0.0,0.0,0.0,32
9m3l,315,0.0,0.0,0.0,0.0,83
9mhj,491,0.0,0.0,0.0,0.0,79
9mqe,751,0.0,0.0,0.0,0.0,132
9mqc,751,0.0,0.0,0.0,0.0,141
9mqy,894,0.03042632680681075,0.041884816753926704,0.031578947368421054,0.02631578947368421,191
9mw1,278,0.0,0.0,0.0,0.0,30
9mw2,268,0.0,0.0,0.0,0.0,31
9mpy,804,0.21557764603584387,0.11724137931034483,0.20833333333333334,0.2413793103448276,145
9nlt,159,0.058677301576063295,0.05228758169934641,0.07894736842105263,0.06666666666666667,153
9mhk,490,0.0025775469981891516,0.0125,0.0,0.0,80
9nrq,393,0.17588367199619767,0.12280701754385964,0.14035087719298245,0.18181818181818182,114
9mty,586,0.0,0.0,0.0,0.0,32
9mrw,694,0.0,0.0,0.0,0.0,8
9mqz,886,0.006207998523406463,0.029069767441860465,0.0,0.0,172
9n0x,760,0.0,0.0,0.0,0.0,145
9nu4,631,0.0,0.0,0.0,0.0,64
9nnq,873,0.0,0.0,0.0,0.0,129
9nli,399,0.10278989480314078,0.05217391304347826,0.08771929824561403,0.17391304347826086,115
9ndu,470,0.0,0.0,0.0,0.0,22
9nq5,934,0.20218917649288976,0.15019762845849802,0.2222222222222222,0.28,253
9nu8,550,0.0,0.0,0.0,0.0,95
9nf8,843,0.0,0.0,0.0,0.0,12
9nu5,532,0.0,0.0,0.0,0.0,85
9nnr,867,0.0,0.0,0.0,0.0,126
9n9m,711,0.0,0.0,0.0,0.0,106
9nzs,728,0.0,0.0,0.0,0.0,64
9nzt,598,0.0,0.0,0.0,0.0,52
9n9c,692,0.0,0.0,0.0,0.0,83
9nzr,889,0.0,0.0,0.0,0.0,99
9nyu,626,0.036679125604324354,0.03292181069958848,0.049586776859504134,0.020833333333333332,243
9n9o,711,0.0,0.0,0.0,0.0,101
9nzo,694,0.0,0.0,0.0,0.0,132
9nzp,389,0.22946272669247803,0.11538461538461539,0.1794871794871795,0.3333333333333333,78
9nzq,750,0.0,0.0,0.0,0.0,74
9nzy,464,0.4766952471131394,0.32432432432432434,0.43636363636363634,0.45454545454545453,111
9oa7,863,0.0,0.0,0.0,0.0,124
9oa9,550,0.045326176683338756,0.02727272727272727,0.045454545454545456,0.09090909090909091,220
9oa6,369,0.046896865267515596,0.011494252873563218,0.022988505747126436,0.058823529411764705,174
9opx,553,0.3259368816896747,0.19230769230769232,0.3076923076923077,0.6,26
9pax,578,0.0,0.0,0.0,0.0,67
9pau,578,0.0,0.0,0.0,0.0,67
9p6h,701,0.0,0.0,0.0,0.0,67
9p3f,706,0.0,0.0,0.0,0.0,45
9pcm,577,0.0,0.0,0.0,0.0,68
9pbn,579,0.0,0.0,0.0,0.0,66
9ozv,359,0.1567713463281948,0.056338028169014086,0.11428571428571428,0.21428571428571427,71
9p9o,577,0.0,0.0,0.0,0.0,67
9phg,678,0.020822285501293475,0.06521739130434782,0.0,0.0,46
9pay,574,0.0,0.0,0.0,0.0,67
9oq0,553,0.2749475762299433,0.18181818181818182,0.2727272727272727,0.5,22
9qaa,284,0.0,0.0,0.0,0.0,46
9pas,579,0.0,0.0,0.0,0.0,67
9p9p,579,0.0,0.0,0.0,0.0,66
9pcn,580,0.0,0.0,0.0,0.0,67
9p9n,578,0.0,0.0,0.0,0.0,66
9pl2,238,0.6910779312310029,0.4027777777777778,0.6944444444444444,0.7857142857142857,72
9ply,591,0.0,0.0,0.0,0.0,54
9qa7,195,0.0,0.0,0.0,0.0,31
9q1h,229,0.0019158173533333125,0.016129032258064516,0.0,0.0,62
9q9v,274,0.04011658221552797,0.061224489795918366,0.041666666666666664,0.0,49
9qjg,310,0.0073694853954463825,0.014705882352941176,0.0,0.0,68
9r2z,157,0.013983864400925345,0.034482758620689655,0.0,0.0,58
9qdr,291,0.763145189114412,0.5764705882352941,0.788235294117647,0.8235294117647058,170
9ql9,302,0.0008848145003441188,0.014705882352941176,0.0,0.0,68
9qh2,472,0.296160503956162,0.20588235294117646,0.3137254901960784,0.35,102
9q3h,247,0.0,0.0,0.0,0.0,41
9qko,604,0.007367251997632496,0.02040816326530612,0.0,0.0,49
9qbx,508,0.0010198254920609723,0.010416666666666666,0.0,0.0,96
9qih,589,0.017091724414144235,0.03048780487804878,0.012195121951219513,0.0,164
9qwr,331,0.0,0.0,0.0,0.0,78
9r3e,596,0.0,0.0,0.0,0.0,23
9qtr,215,0.0,0.0,0.0,0.0,20
9q1f,734,0.0,0.0,0.0,0.0,122
9qz0,787,0.09951784363617121,0.045454545454545456,0.09090909090909091,0.25,44
9qr2,752,0.49033948954040457,0.3108108108108108,0.46846846846846846,0.5909090909090909,222
9qyg,362,0.02948214474373344,0.0273972602739726,0.027777777777777776,0.07142857142857142,73
9r8s,473,0.0,0.0,0.0,0.0,56
9r2g,707,0.0038082868386657472,0.005025125628140704,0.010101010101010102,0.0,199
9r43,882,0.0,0.0,0.0,0.0,11
9qz1,787,0.0982939903207995,0.044444444444444446,0.09090909090909091,0.2222222222222222,45
9rkp,211,0.0,0.0,0.0,0.0,108
9qp8,272,0.004298604322615343,0.03333333333333333,0.0,0.0,90
9qix,262,0.0,0.0,0.0,0.0,127
9r11,330,0.021234263592153354,0.020833333333333332,0.041666666666666664,0.0,48
9rxx,182,0.18093304897326273,0.06666666666666667,0.13636363636363635,0.3333333333333333,45
9rxw,181,0.19789158907569188,0.07692307692307693,0.15789473684210525,0.2857142857142857,39
9sa1,156,0.8932487487653032,0.6666666666666666,0.9555555555555556,1.0,90
9rpl,523,0.0,0.0,0.0,0.0,24
9qqw,566,0.4893434836536045,0.31521739130434784,0.4673913043478261,0.5555555555555556,184
9rt4,387,0.0,0.0,0.0,0.0,102
9smz,288,0.7164713269701902,0.5080213903743316,0.7419354838709677,0.8108108108108109,187
9si6,647,0.0,0.0,0.0,0.0,53
9s7k,678,0.0,0.0,0.0,0.0,46
9sni,255,0.01180029753275936,0.006622516556291391,0.013333333333333334,0.03333333333333333,151
9si7,604,0.0,0.0,0.0,0.0,43
9sfa,667,0.25522851334576563,0.16541353383458646,0.22727272727272727,0.34615384615384615,133
9snv,272,0.0,0.0,0.0,0.0,50
9sma,252,0.0,0.0,0.0,0.0,31
9t6t,204,0.730599382708787,0.4606741573033708,0.7272727272727273,1.0,89
9ten,606,0.0,0.0,0.0,0.0,194
9srj,302,0.6338700155594699,0.32142857142857145,0.5714285714285714,0.9545454545454546,112
9ucm,930,0.0,0.0,0.0,0.0,54
9udv,918,0.0,0.0,0.0,0.0,41
9t3l,214,0.0,0.0,0.0,0.0,37
9s9i,384,0.0,0.0,0.0,0.0,51
9u78,236,0.0,0.0,0.0,0.0,49
9t4z,445,0.34265688762461666,0.21153846153846154,0.34615384615384615,0.5,104
9uc5,188,0.059339795728560504,0.09615384615384616,0.038461538461538464,0.1,52
9sng,275,0.012837212049629263,0.015151515151515152,0.030303030303030304,0.0,66
9sxc,682,0.0,0.0,0.0,0.0,128
9sya,647,0.0,0.0,0.0,0.0,44
9us9,302,0.0,0.0,0.0,0.0,32
9udb,941,0.0,0.0,0.0,0.0,44
9u49,798,0.34914995936390053,0.14285714285714285,0.23214285714285715,0.5,112
9u3w,634,0.0,0.0,0.0,0.0,37
9u8e,896,0.0,0.0,0.0,0.0,115
9ter,594,0.0,0.0,0.0,0.0,123
9u8h,896,0.0,0.0,0.0,0.0,115
9uib,231,0.0,0.0,0.0,0.0,22
9uiu,297,0.0,0.0,0.0,0.0,48
9uat,752,0.0,0.0,0.0,0.0,51
9ve5,130,0.06808065575799749,0.06451612903225806,0.021739130434782608,0.05555555555555555,93
9ve6,131,0.06551800478543865,0.04,0.04,0.05,100
9ve7,129,0.055740052289788004,0.029411764705882353,0.0392156862745098,0.1,102
9vea,119,0.08457400693642238,0.031578947368421054,0.0425531914893617,0.10526315789473684,95
9veh,128,0.03303312905264243,0.02040816326530612,0.02040816326530612,0.05263157894736842,98
9ve8,121,0.036960075482577646,0.011494252873563218,0.023255813953488372,0.058823529411764705,87
9uwj,530,0.14923778988123823,0.07017543859649122,0.14285714285714285,0.2727272727272727,57
9udx,930,0.0,0.0,0.0,0.0,55
9u7b,282,0.4342547937972037,0.2912621359223301,0.4174757281553398,0.5365853658536586,206
9udw,904,0.0,0.0,0.0,0.0,48
9ude,944,0.0,0.0,0.0,0.0,45
9ve3,132,0.05495339598590095,0.041666666666666664,0.020833333333333332,0.05263157894736842,96
9ve4,122,0.0744315294067547,0.03296703296703297,0.06666666666666667,0.1111111111111111,91
9u82,896,0.0,0.0,0.0,0.0,118
9ukv,548,0.0,0.0,0.0,0.0,67
9uf7,900,0.0,0.0,0.0,0.0,25
9utm,302,0.0,0.0,0.0,0.0,19
9v8i,215,0.0,0.0,0.0,0.0,55
9uet,736,0.0,0.0,0.0,0.0,11
9upq,580,0.0,0.0,0.0,0.0,88
9uvr,820,0.0,0.0,0.0,0.0,53
9vbh,840,0.0,0.0,0.0,0.0,78
9uwz,264,0.7127527291302668,0.5185185185185185,0.675,0.8125,81
9ulw,734,0.0,0.0,0.0,0.0,52
9u84,896,0.0,0.0,0.0,0.0,114
9uuv,283,0.10171927915885602,0.13333333333333333,0.1,0.08333333333333333,60
9udd,944,0.0,0.0,0.0,0.0,44
9uu7,462,0.17655335947500095,0.08176100628930817,0.13924050632911392,0.1935483870967742,159
9vhm,640,0.1941726710109063,0.05555555555555555,0.1111111111111111,0.3333333333333333,18
9uwl,530,0.1322810492929648,0.07142857142857142,0.14285714285714285,0.18181818181818182,56
9w1n,814,0.0,0.0,0.0,0.0,23
9voa,374,0.5338379405540478,0.4175824175824176,0.5333333333333333,0.6666666666666666,91
9wt2,828,0.0,0.0,0.0,0.0,36
9vi5,608,0.0,0.0,0.0,0.0,22
9vbi,840,0.0,0.0,0.0,0.0,72
9vbg,838,0.0,0.0,0.0,0.0,70
9wvh,159,0.02070807070000292,0.02666666666666667,0.02666666666666667,0.0,150
9xgm,155,0.04408754312068183,0.041666666666666664,0.08333333333333333,0.0,24
9vkn,290,0.34093339890141244,0.3125,0.375,0.3333333333333333,48
9w02,482,0.0,0.0,0.0,0.0,58
9w03,476,0.0,0.0,0.0,0.0,47
9w26,546,0.0,0.0,0.0,0.0,78
9w8g,316,0.0,0.0,0.0,0.0,43
9vzx,483,0.0,0.0,0.0,0.0,59
9vkm,567,0.0,0.0,0.0,0.0,49
9w1o,814,0.0,0.0,0.0,0.0,23
9xzp,155,0.24288405820845252,0.1552511415525114,0.1926605504587156,0.32558139534883723,219
9xca,814,0.0,0.0,0.0,0.0,28
9wq2,736,0.0,0.0,0.0,0.0,70
9wzl,511,0.09359994623453183,0.030303030303030304,0.0625,0.16666666666666666,33
9vz0,287,0.27868179731425524,0.2222222222222222,0.3111111111111111,0.2222222222222222,90
9wzk,508,0.1441280278982253,0.037037037037037035,0.07692307692307693,0.2,27
9vj4,445,0.0,0.0,0.0,0.0,109
9x97,828,0.0,0.0,0.0,0.0,37
9wf2,704,0.018586172380276024,0.015151515151515152,0.030303030303030304,0.0,66
9ydy,100,0.9738625591753428,0.8484848484848485,1.0,1.0,66
9xb1,512,0.14155769421742093,0.06557377049180328,0.13333333333333333,0.25,61
9w04,611,0.009491199237647265,0.02127659574468085,0.0,0.0,94
9wno,814,0.0,0.0,0.0,0.0,123
9y4q,594,0.0,0.0,0.0,0.0,57
9y7d,405,0.0,0.0,0.0,0.0,20
9x8x,828,0.0,0.0,0.0,0.0,37
9yh9,343,0.0,0.0,0.0,0.0,64
9yrw,859,0.0,0.0,0.0,0.0,98
9yru,840,0.0,0.0,0.0,0.0,91
9yt3,859,0.0,0.0,0.0,0.0,90
9yt2,859,0.0,0.0,0.0,0.0,102
9ys1,858,0.0,0.0,0.0,0.0,92
9yud,709,0.6361298058282492,0.45,0.6,1.0,40
9yt0,859,0.0,0.0,0.0,0.0,96
9yxy,526,0.0,0.0,0.0,0.0,24
9yrx,856,0.0,0.0,0.0,0.0,95
9zfn,351,0.05972946031264073,0.10101010101010101,0.04081632653061224,0.05263157894736842,99
9zmy,227,0.0,0.0,0.0,0.0,5
9znn,771,0.12101707409070481,0.06896551724137931,0.13793103448275862,0.17391304347826086,116
9yt5,859,0.0,0.0,0.0,0.0,104
9ys2,859,0.0,0.0,0.0,0.0,94
9yrz,858,0.0,0.0,0.0,0.0,99
9zef,646,0.0,0.0,0.0,0.0,84
9ys0,859,0.0,0.0,0.0,0.0,98
9zee,638,0.0,0.0,0.0,0.0,81
9z4d,856,0.0,0.0,0.0,0.0,101
